filmNum,filmName,moveName,type,cat,pow,acc,equipped,played,avgDamage,koRate,ia_pilotee
313,Donjons & Dragons : l'Honneur des voleurs,La hache de Holga,Aventure,phys,75,95,73,102,31.7,0.0784,true
313,Donjons & Dragons : l'Honneur des voleurs,Le baratin d'Edgin,Fantastique,phys,80,95,72,133,24.5,0.0827,true
314,Jumper,Téléportation,—,status,,100,73,0,,,false
314,Jumper,Frappe surgie de nulle part,Science-Fiction,phys,60,100,73,25,13.0,0.5200,true
314,Jumper,Le braquage éclair,Science-Fiction,phys,75,95,73,38,27.8,0.0789,true
314,Jumper,Les Paladins,Action,phys,80,95,72,44,22.2,0.0909,true
314,Jumper,Bras de fer de Griffin,Science-Fiction,phys,85,95,73,183,27.4,0.0710,true
314,Jumper,Cicatrices de saut,Action,phys,70,95,72,14,38.2,0.1429,true
315,Zootopie,« C'est une arnaque; ma belle »,Animation,spe,75,95,72,199,37.8,0.1709,true
315,Zootopie,La matraque de Judy,Animation,phys,65,95,72,9,12.7,0.0000,true
315,Zootopie,Les Hurleurs nocturnes,Animation,spe,80,95,72,345,39.3,0.1739,true
315,Zootopie,Try Everything,—,status,,100,72,0,,,false
315,Zootopie,Le coup du bâtonnet glacé,—,status,,100,72,3,0.0,0.0000,false
315,Zootopie,Course-poursuite à Tundratown,Animation,phys,80,95,72,92,21.6,0.0870,true
316,Un jour sans fin,« Bing ! Ned Ryerson ! »,—,status,,100,73,0,,,false
316,Un jour sans fin,Réveil sur I Got You Babe,—,status,,100,72,90,0.0,0.0000,true
316,Un jour sans fin,Apprentissage infini,—,status,,100,73,0,,,false
316,Un jour sans fin,Le saut du clocher,Comédie,phys,65,95,73,80,39.0,0.2500,true
316,Un jour sans fin,La flaque qu'il connaît par cœur,Comédie,spe,75,95,73,194,61.4,0.2320,true
316,Un jour sans fin,Le jour parfait,Fantastique,spe,85,95,72,154,54.7,0.2403,true
317,Idiocracy,Brawndo l'électrolyte,—,status,,100,73,71,0.0,0.0000,true
317,Idiocracy,Camacho président,Science-Fiction,spe,75,95,72,59,24.9,0.1356,true
317,Idiocracy,Bêtise contagieuse,Comédie,spe,80,95,73,117,22.7,0.0940,true
317,Idiocracy,« Aïe Mes Couilles ! »,Comédie,phys,55,100,73,21,13.9,0.0476,true
317,Idiocracy,Le Costco grand comme une ville,—,status,,100,72,25,0.0,0.0000,true
317,Idiocracy,Avalanche de débilité,Comédie,phys,90,85,73,71,27.7,0.1127,true
318,Bienvenue à Zombieland,Règle n°2 : Double Tap,Horreur,phys,105,90,72,119,42.6,0.1261,true
318,Bienvenue à Zombieland,La quête du Twinkie,Horreur,spe,75,95,73,18,5.4,0.0000,true
318,Bienvenue à Zombieland,« Assume ou ferme-la »,—,status,,100,73,169,0.0,0.0000,true
318,Bienvenue à Zombieland,Le caméo de Bill Murray,Horreur,spe,80,95,72,72,17.9,0.0833,true
318,Bienvenue à Zombieland,Règle n°32 : profiter des petites choses,—,status,,100,73,184,0.0,0.0000,true
318,Bienvenue à Zombieland,Nettoyage à la fête foraine,Horreur,phys,80,95,73,44,28.7,0.1136,true
319,Retour à Zombieland,Zombies T-800,Horreur,phys,90,85,73,136,13.9,0.0368,true
319,Retour à Zombieland,Madison la blonde,Horreur,phys,75,95,73,57,18.4,0.0702,true
319,Retour à Zombieland,The Beast,—,status,,100,73,84,0.0,0.0000,true
319,Retour à Zombieland,Babylon la commune hippie,—,status,,100,72,21,0.0,0.0000,false
319,Retour à Zombieland,Nouvelles règles,—,status,,100,73,106,0.0,0.0000,true
319,Retour à Zombieland,Double Tap; encore,Horreur,phys,105,90,72,147,21.0,0.1020,true
320,L'Armée des Morts,Zombies au sprint,Horreur,phys,55,100,73,20,12.2,0.5500,true
320,L'Armée des Morts,Siège du centre commercial,—,status,,100,72,82,0.0,0.0000,true
320,L'Armée des Morts,Banlieue submergée,Horreur,phys,75,95,73,46,29.0,0.1522,true
320,L'Armée des Morts,Tir depuis le toit,Action,phys,65,100,73,184,30.3,0.0924,true
320,L'Armée des Morts,Horde déferlante,Horreur,phys,85,95,72,212,25.2,0.0849,true
320,L'Armée des Morts,L'évasion en bus blindé,—,status,,100,73,24,0.0,0.0000,false
321,Rox et Rouky,« On sera toujours amis »,—,status,,100,73,254,0.0,0.0000,true
321,Rox et Rouky,Le renardeau espiègle,—,status,,100,73,118,0.0,0.0000,true
321,Rox et Rouky,La séparation forcée,—,status,,100,72,9,0.0,0.0000,false
321,Rox et Rouky,Le combat contre l'ours,Animation,phys,85,95,73,155,23.2,0.0774,true
321,Rox et Rouky,La chasse de Slade,Animation,spe,75,95,72,177,29.8,0.1073,true
321,Rox et Rouky,Le bond dans les rapides,Animation,phys,55,100,73,90,8.9,0.0222,true
322,The Karate Kid,« La veste; accroche / décroche »,—,status,,100,73,44,0.0,0.0000,true
322,The Karate Kid,Coup de pied retourné,Action,phys,80,95,72,125,29.5,0.1520,true
322,The Karate Kid,Mr. Han,Action,phys,75,95,73,21,47.4,0.2381,true
322,The Karate Kid,Le serpent dompté,Drame,phys,80,95,73,166,29.0,0.1024,true
322,The Karate Kid,Tournoi de Pékin,Action,phys,55,100,72,0,,,true
322,The Karate Kid,Relevé blessé,—,status,,100,73,97,0.0,0.0000,true
323,Tokyo Godfathers,Le bébé trouvé,Animation,spe,75,95,73,72,46.3,0.1250,true
323,Tokyo Godfathers,Hana; la grande gueule au grand cœur,—,status,,100,73,0,,,false
323,Tokyo Godfathers,Gin et la bouteille,Drame,phys,65,95,72,43,10.2,0.0233,true
323,Tokyo Godfathers,La fuite de Miyuki,—,status,,100,73,87,0.0,0.0000,true
323,Tokyo Godfathers,Tempête de neige de Tokyo,Drame,spe,80,90,73,100,34.0,0.1300,true
323,Tokyo Godfathers,Chaîne de coïncidences,Drame,spe,80,95,72,224,35.4,0.1563,true
324,Dans un recoin de ce monde,Le quotidien de Suzu,Animation,spe,75,95,73,198,36.6,0.0960,true
324,Dans un recoin de ce monde,Cuisine de rationnement,—,status,,100,73,137,0.0,0.0000,true
324,Dans un recoin de ce monde,Les sirènes d'alerte,—,status,,100,73,4,0.0,0.0000,false
324,Dans un recoin de ce monde,Bombardement de Kure,Guerre,phys,85,95,72,167,35.6,0.0778,true
324,Dans un recoin de ce monde,Le poids du deuil,—,status,,100,72,0,,,false
324,Dans un recoin de ce monde,La résilience de Suzu,Animation,spe,65,100,73,126,21.2,0.0714,true
325,Maquia : When the Promised Flower Blooms,Le Hibiol; toile des jours,Animation,spe,75,95,72,179,31.6,0.1229,true
325,Maquia : When the Promised Flower Blooms,L'amour d'une mère,—,status,,100,73,87,0.0,0.0000,true
325,Maquia : When the Promised Flower Blooms,Le Renato enragé,Fantastique,phys,85,95,72,198,44.2,0.1717,true
325,Maquia : When the Promised Flower Blooms,Le poids de l'immortalité,—,status,,100,73,0,,,false
325,Maquia : When the Promised Flower Blooms,Le fil qui lie,Animation,spe,65,100,73,63,36.0,0.1111,true
325,Maquia : When the Promised Flower Blooms,La dispersion des Iorph,—,status,,100,73,0,,,false
326,Le Conte de la princesse Kaguya,La pousse de bambou lumineuse,—,status,,100,73,0,,,false
326,Le Conte de la princesse Kaguya,Les épreuves impossibles,Drame,spe,75,95,73,87,39.2,0.1494,true
326,Le Conte de la princesse Kaguya,La course éperdue,Animation,phys,90,85,72,128,60.2,0.2813,true
326,Le Conte de la princesse Kaguya,Le bonheur perdu,—,status,,100,73,0,,,false
326,Le Conte de la princesse Kaguya,La procession céleste,Animation,spe,80,90,73,117,51.5,0.1795,true
326,Le Conte de la princesse Kaguya,L'oubli de la Lune,Drame,spe,80,95,72,259,47.5,0.2162,true
327,Kamikaze; le dernier assaut,Le pilote d'élite,Drame,spe,75,95,73,116,27.6,0.0948,true
327,Kamikaze; le dernier assaut,« Le lâche »,—,status,,100,73,75,0.0,0.0000,true
327,Kamikaze; le dernier assaut,Manœuvre d'évitement,—,status,,100,73,0,,,false
327,Kamikaze; le dernier assaut,Combat aérien,Guerre,phys,85,95,73,189,51.3,0.1799,true
327,Kamikaze; le dernier assaut,Le poids de l'ordre,—,status,,100,72,0,,,false
327,Kamikaze; le dernier assaut,L'enquête du petit-fils,Drame,spe,65,100,72,36,21.7,0.0556,true
328,V pour Vendetta,« Souviens-toi; souviens-toi »,—,status,,100,73,0,,,false
328,V pour Vendetta,Le masque de Guy Fawkes,Science-Fiction,spe,75,95,73,109,55.2,0.2018,true
328,V pour Vendetta,Les lames de V,Action,phys,105,90,72,282,41.1,0.1383,true
328,V pour Vendetta,« Le peuple ne devrait pas craindre l'État »,—,status,,100,73,0,,,false
328,V pour Vendetta,Les dominos qui tombent,Action,spe,80,95,73,52,35.3,0.1346,true
328,V pour Vendetta,Le Parlement sur l'Ouverture 1812,Action,spe,90,90,72,193,38.1,0.1503,true
329,Titeuf; le film,« Tchô ! »,—,status,,100,73,47,0.0,0.0000,true
329,Titeuf; le film,« C'est pô juste ! »,—,status,,100,73,0,,,false
329,Titeuf; le film,La houppette indestructible,—,status,,100,73,18,0.0,0.0000,true
329,Titeuf; le film,Manu à la rescousse,Animation,phys,55,100,72,50,27.2,0.1000,true
329,Titeuf; le film,Logique de gamin,Animation,phys,75,95,73,97,39.7,0.1546,true
329,Titeuf; le film,Chahut de cour de récré,Comédie,phys,90,85,72,120,24.3,0.0917,true
330,Kiki la petite sorcière,Envol sur le balai,—,status,,100,72,97,0.0,0.0000,true
330,Kiki la petite sorcière,Jiji le chat noir,Aventure,spe,75,95,72,100,31.4,0.0400,true
330,Kiki la petite sorcière,Livraison express,Aventure,phys,55,100,73,71,24.8,0.2113,true
330,Kiki la petite sorcière,L'atelier d'Ursula,—,status,,100,73,227,0.0,0.0000,true
330,Kiki la petite sorcière,La tempête en vol,Aventure,spe,75,95,73,129,27.8,0.0853,true
330,Kiki la petite sorcière,Sauvetage du dirigeable,Aventure,phys,80,95,73,216,38.8,0.1574,true
331,Silent Voice,« Ami ? » en langue des signes,Animation,spe,75,95,72,120,53.5,0.2250,true
331,Silent Voice,Le mur de l'isolement,—,status,,100,73,118,0.0,0.0000,true
331,Silent Voice,Le carnet de communication,Drame,phys,60,100,72,200,35.1,0.1550,true
331,Silent Voice,Les appareils auditifs,—,status,,100,73,32,0.0,0.0000,false
331,Silent Voice,La grande roue,—,status,,100,73,269,0.0,0.0000,true
331,Silent Voice,« Je voulais te dire pardon »,Drame,spe,80,90,73,187,33.5,0.1337,true
332,Je veux manger ton pancréas,« Je veux manger ton pancréas »,—,status,,100,73,137,0.0,0.0000,true
332,Je veux manger ton pancréas,Le Journal de la coexistence avec la maladie,—,status,,100,73,34,0.0,0.0000,false
332,Je veux manger ton pancréas,Action ou vérité,Animation,spe,75,95,72,74,36.1,0.1622,true
332,Je veux manger ton pancréas,L'éclat de Sakura,—,status,,100,73,20,0.0,0.0000,false
332,Je veux manger ton pancréas,Pétales de cerisier,Animation,spe,80,90,72,136,35.6,0.1324,true
332,Je veux manger ton pancréas,Le dernier message,Drame,phys,65,95,73,218,48.4,0.1560,true
333,Un bonheur n'arrive jamais seul,Le pianiste insouciant,—,status,,100,73,61,0.0,0.0000,true
333,Un bonheur n'arrive jamais seul,Le jazz de minuit,Romance,spe,75,95,72,154,32.9,0.1494,true
333,Un bonheur n'arrive jamais seul,L'executive surbookée,—,status,,100,72,61,0.0,0.0000,true
333,Un bonheur n'arrive jamais seul,Les enfants à charge,Romance,phys,75,95,73,77,33.8,0.1558,true
333,Un bonheur n'arrive jamais seul,Coup de foudre parisien,—,status,,100,73,0,,,false
333,Un bonheur n'arrive jamais seul,Tout s'effondre d'un coup,Comédie,phys,80,95,73,160,28.9,0.1688,true
334,La Rafle,La rafle du Vél d'Hiv,Drame,spe,75,95,72,119,26.3,0.0840,true
334,La Rafle,L'étoile jaune,—,status,,100,73,0,,,false
334,La Rafle,La fuite de Jo Weismann,—,status,,100,73,0,,,false
334,La Rafle,Le camp de Beaune-la-Rolande,Guerre,phys,75,95,73,121,26.5,0.0661,true
334,La Rafle,L'infirmière Annette Monod,—,status,,100,72,132,0.0,0.0000,true
334,La Rafle,Le devoir de mémoire,Drame,spe,80,90,73,207,28.5,0.1014,true
335,Le Garçon au pyjama rayé,L'amitié à travers le grillage,Drame,spe,75,95,73,22,27.8,0.0455,true
335,Le Garçon au pyjama rayé,Le pyjama rayé,—,status,,100,73,0,,,false
335,Le Garçon au pyjama rayé,Les questions de l'enfant,Drame,spe,80,95,72,176,28.9,0.1023,true
335,Le Garçon au pyjama rayé,La « ferme » derrière la maison,Guerre,spe,70,95,72,118,40.4,0.0932,true
335,Le Garçon au pyjama rayé,L'innocence brisée,Guerre,phys,75,100,73,48,30.9,0.1042,true
335,Le Garçon au pyjama rayé,La fin que personne ne voit venir,Drame,spe,85,85,73,60,28.0,0.1167,true
336,La Vague,L'expérience de M. Wenger,Drame,spe,75,95,73,88,41.2,0.1477,true
336,La Vague,Le salut de la Vague,Thriller,spe,80,95,73,205,41.5,0.1610,true
336,La Vague,Les chemises blanches,—,status,,100,73,94,0.0,0.0000,true
336,La Vague,« Ça ne peut plus arriver ? »,Thriller,spe,70,95,72,34,46.3,0.2059,true
336,La Vague,La spirale incontrôlable,Thriller,phys,80,90,72,38,45.5,0.1842,true
336,La Vague,Le drame de Tim,Drame,spe,75,95,73,68,36.9,0.1471,true
337,Millennium Actress,La clé du souvenir le plus précieux,Animation,spe,75,95,73,132,39.1,0.1591,true
337,Millennium Actress,La course à travers les époques,Animation,phys,55,100,73,30,24.4,0.0333,true
337,Millennium Actress,« C'est lui que je poursuis »,—,status,,100,73,0,,,false
337,Millennium Actress,Le mélange film et réalité,Drame,spe,80,95,72,239,38.3,0.1255,true
337,Millennium Actress,L'équipe de tournage de Genya,Animation,spe,70,95,72,42,37.4,0.0238,true
337,Millennium Actress,La neige de l'adieu,Drame,spe,80,90,73,111,30.2,0.0721,true
338,Amer béton,Les toits de la Ville au Trésor,—,status,,100,72,95,0.0,0.0000,true
338,Amer béton,Kuro le Noir,Action,phys,85,95,72,197,34.7,0.1624,true
338,Amer béton,Shiro l'innocent,—,status,,100,73,240,0.0,0.0000,true
338,Amer béton,Le Minotaure intérieur,Action,phys,75,95,73,125,27.9,0.0960,true
338,Amer béton,Les promoteurs et le parc,—,status,,100,73,1,0.0,0.0000,false
338,Amer béton,« Les vis qui me manquent »,Animation,spe,75,95,73,181,33.2,0.1381,true
339,Look Back,Le dos de Kyomoto,Animation,spe,75,95,72,24,52.3,0.4167,true
339,Look Back,La rivalité des 4-koma,—,status,,100,72,101,0.0,0.0000,true
339,Look Back,La danse sous la pluie,Animation,phys,55,100,72,127,65.3,0.2677,true
339,Look Back,« Pourquoi tu dessines ? »,—,status,,100,72,0,,,false
339,Look Back,Le manga publié,Animation,spe,85,85,72,175,48.4,0.2171,true
339,Look Back,Le deuil et la page blanche,Drame,spe,65,100,72,149,44.2,0.1611,true
340,Gatsby le Magnifique,« Old sport »,—,status,,100,73,64,0.0,0.0000,true
340,Gatsby le Magnifique,La lumière verte,Romance,spe,75,95,73,106,47.9,0.1792,true
340,Gatsby le Magnifique,Les fêtes de West Egg,Drame,spe,80,90,73,35,18.9,0.0571,true
340,Gatsby le Magnifique,« Je n'ai jamais vu d'aussi belles chemises »,—,status,,100,72,0,,,false
340,Gatsby le Magnifique,Les yeux du Dr T.J. Eckleburg,Drame,spe,80,95,72,83,31.7,0.0723,true
340,Gatsby le Magnifique,La Duesenberg jaune,Drame,phys,85,95,73,77,21.3,0.0909,true
341,Arrietty; le petit monde des chapardeurs,L'expédition d'emprunt,—,status,,100,73,90,0.0,0.0000,true
341,Arrietty; le petit monde des chapardeurs,L'épingle à cheveux-rapière,Aventure,phys,60,100,72,20,8.9,0.0500,true
341,Arrietty; le petit monde des chapardeurs,La maison de poupée,—,status,,100,73,89,0.0,0.0000,true
341,Arrietty; le petit monde des chapardeurs,Haru la gouvernante,Aventure,spe,75,95,72,104,31.4,0.0673,true
341,Arrietty; le petit monde des chapardeurs,Le chat géant,Aventure,phys,75,100,73,61,24.7,0.1311,true
341,Arrietty; le petit monde des chapardeurs,Adhésif et pince à linge,Aventure,spe,80,95,73,263,36.2,0.1217,true
342,L'Effet papillon,Les carnets de l'enfance,Science-Fiction,spe,75,95,73,142,41.8,0.0845,true
342,L'Effet papillon,Le battement d'ailes,—,status,,100,73,0,,,false
342,L'Effet papillon,La ligne temporelle catastrophe,Thriller,phys,80,95,72,38,49.6,0.1316,true
342,L'Effet papillon,Les trous noirs de mémoire,Thriller,spe,80,95,73,226,43.9,0.1195,true
342,L'Effet papillon,Le bâton de dynamite,Thriller,phys,65,95,72,16,11.8,0.6250,true
342,L'Effet papillon,« Je vais y retourner »,Thriller,spe,70,95,73,34,45.7,0.0882,true
343,Le Géant de fer,« Je ne suis pas une arme »,—,status,,100,72,160,0.0,0.0000,true
343,Le Géant de fer,« Superman »,—,status,,100,72,133,0.0,0.0000,true
343,Le Géant de fer,L'arsenal qui se déploie,Science-Fiction,spe,85,95,73,243,38.1,0.1399,true
343,Le Géant de fer,Hogarth et l'amitié,—,status,,100,73,374,0.0,0.0000,true
343,Le Géant de fer,Kent Mansley,Animation,spe,75,95,73,109,40.8,0.1560,true
343,Le Géant de fer,« Tu restes; j'y vais »,Science-Fiction,phys,80,90,73,163,65.3,0.2761,true
344,Redline,La Trans-AM 20000,—,status,,100,73,82,0.0,0.0000,true
344,Redline,Le boost Redline,Action,phys,85,95,73,239,63.0,0.2929,true
344,Redline,La banane de JP,—,status,,100,73,92,0.0,0.0000,true
344,Redline,Sonoshee en tête,Action,phys,70,100,72,78,55.3,0.2564,true
344,Redline,L'armée de Roboworld,—,status,,100,72,0,,,false
344,Redline,L'animation qui explose,Animation,spe,75,95,73,68,35.8,0.2059,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,L'épée gigantesque de Guts,Guerre,phys,90,90,72,289,36.2,0.1073,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,Le duel pour entrer dans la Bande,Guerre,phys,80,90,73,9,35.1,0.1111,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,Le Béhélit,Animation,phys,75,95,73,51,52.4,0.1765,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,Le charisme de Griffith,Guerre,phys,80,95,73,110,41.0,0.1636,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,La Bande du Faucon,—,status,,100,72,83,0.0,0.0000,true
345,Berserk; l'âge d'or – Partie 1 : L'Œuf du roi conquérant,Casca à la lame,Animation,phys,55,100,73,23,43.7,0.1739,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,L'assaut de Doldrey,Action,phys,95,90,73,275,35.7,0.1309,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,Le tueur de cent hommes,Action,phys,75,90,73,0,,,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,Duel contre Adon,Action,phys,75,100,73,145,34.3,0.1517,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,Casca déchaînée,Animation,phys,75,95,73,60,39.2,0.1833,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,La gloire du Faucon,Animation,phys,75,95,72,106,41.8,0.1509,true
346,Berserk; l'âge d'or – Partie 2 : La Bataille de Doldrey,L'épée qui ne plie jamais,—,status,,100,72,90,0.0,0.0000,true
347,Berserk; l'âge d'or – Partie 3 : L'Avent,L'Éclipse,—,status,,100,73,164,0.0,0.0000,false
347,Berserk; l'âge d'or – Partie 3 : L'Avent,La Main de Dieu,Horreur,spe,90,90,73,274,23.2,0.0730,true
347,Berserk; l'âge d'or – Partie 3 : L'Avent,Femto,Horreur,spe,90,85,73,81,11.9,0.0370,true
347,Berserk; l'âge d'or – Partie 3 : L'Avent,La Marque du Sacrifice,Horreur,phys,75,95,73,83,19.5,0.0361,true
347,Berserk; l'âge d'or – Partie 3 : L'Avent,Guts mutilé,Animation,phys,75,100,72,280,44.5,0.1714,true
347,Berserk; l'âge d'or – Partie 3 : L'Avent,La meute d'Apôtres,Horreur,phys,65,95,72,29,5.8,0.2759,true
348,Scary Movie,« Wazzaaa ?! »,—,status,,100,73,101,0.0,0.0000,true
348,Scary Movie,Parodie de Ghostface,Horreur,phys,65,95,73,36,3.1,0.0000,true
348,Scary Movie,Bullet-time foireux,—,status,,100,73,19,0.0,0.0000,false
348,Scary Movie,« Je vois les morts »,Horreur,phys,75,95,72,65,14.4,0.0462,true
348,Scary Movie,Shorty défoncé,—,status,,100,72,38,0.0,0.0000,false
348,Scary Movie,Gag gore en pagaille,Horreur,phys,80,95,73,193,18.7,0.0829,true
349,Yamakasi,Saut de l'ange entre deux toits,—,status,,100,73,0,,,false
349,Yamakasi,Les samouraïs des temps modernes,Aventure,phys,75,95,73,120,25.0,0.0667,true
349,Yamakasi,Course sur les toits de Paris,Aventure,phys,60,100,74,19,13.0,0.7895,true
349,Yamakasi,Le casse pour sauver le petit,Aventure,phys,80,95,73,239,27.0,0.0837,true
349,Yamakasi,Façade escaladée à mains nues,Aventure,phys,70,100,73,22,31.5,0.1364,true
349,Yamakasi,Semer les flics,Aventure,phys,70,95,74,0,,,true
350,Taxi,Le turbo du 406,—,status,,100,73,42,0.0,0.0000,true
350,Taxi,Course-poursuite dans Marseille,Action,phys,85,95,73,173,36.8,0.1214,true
350,Taxi,Émilien au volant,—,status,,100,72,26,0.0,0.0000,false
350,Taxi,« Elle est où la bombe ?! »,Action,phys,75,95,72,64,33.3,0.1094,true
350,Taxi,Le gang des Mercedes,Action,phys,60,100,73,23,15.4,0.6522,true
350,Taxi,Demi-tour à 180,Comédie,phys,75,95,73,56,42.1,0.1786,true
